date,temp_mean_c,temp_max_c,temp_min_c,wind_mean_m_s,solar_rad_j_m2,precip_mm,HDD,CDD,load_mean_MW,load_max_MW,load_min_MW,n_hours,year,month,season,weekday,is_weekend
2015-06-17,16.161331,18.030365,15.041412,4.592643,2869760.0,0.16155244,0.0,0.0,4692.223958333333,5285.66,3721.54,96,2015,6,Summer,2,0
2015-06-18,17.761879,22.894928,12.036621,2.7288039,4052625.0,0.0,0.0,0.0,4714.692083333333,5306.56,3675.45,96,2015,6,Summer,3,0
2015-06-19,17.988472,20.07312,16.383362,3.3318703,3049711.0,0.081920624,0.0,0.0,4673.198645833333,5301.74,3700.41,96,2015,6,Summer,4,0
2015-06-20,15.512398,18.834381,13.135773,4.087014,3763076.2,0.09479523,0.0,0.0,4156.5685416666665,4661.17,3452.2,96,2015,6,Summer,5,1
2015-06-21,15.318474,18.583008,11.432983,4.158887,3997469.5,0.068442024,0.18152618,0.0,3859.7139583333333,4400.93,3128.56,96,2015,6,Summer,6,1
2015-06-22,18.59237,24.058075,12.254303,2.976718,3792559.0,0.032742817,0.0,0.5923691,4581.555625,5242.02,3298.96,96,2015,6,Summer,0,0
2015-06-23,15.017288,16.794617,13.343231,1.4757292,1195396.2,1.1600176,0.4827118,0.0,4707.907395833333,5364.07,3601.66,96,2015,6,Summer,1,0
2015-06-24,15.703377,18.205292,12.658905,3.2712336,2740433.0,0.0032107034,0.0,0.0,4654.355625,5221.55,3647.44,96,2015,6,Summer,2,0
2015-06-25,17.450119,22.291595,12.339264,3.2274337,3752490.5,0.0,0.0,0.0,4668.606875,5244.77,3644.36,96,2015,6,Summer,3,0
2015-06-26,19.093414,24.056274,13.380127,3.0733216,2860134.5,0.00047683716,0.0,1.0934143,4638.512604166667,5224.09,3634.33,96,2015,6,Summer,4,0
2015-06-27,19.398804,23.726898,16.480682,1.6774312,2363187.2,0.121815994,0.0,1.3988037,4219.933229166667,4784.98,3474.69,96,2015,6,Summer,5,1
2015-06-28,19.833847,22.519318,17.473572,4.2398925,3233365.2,0.25304157,0.0,1.833847,3903.7417708333337,4447.61,3190.94,96,2015,6,Summer,6,1
2015-06-29,19.41729,22.861511,15.613068,3.1246054,3619533.0,0.023937225,0.0,1.4172897,4630.5784375,5297.3,3318.55,96,2015,6,Summer,0,0
2015-06-30,20.863297,26.70755,14.420197,1.8811997,4227631.0,0.0,0.0,2.8632965,4758.1466666666665,5386.15,3678.07,96,2015,6,Summer,1,0
2015-07-01,23.519875,28.837769,17.229553,0.9798937,3865037.0,0.0,0.0,5.5198746,4833.03375,5481.07,3689.69,96,2015,7,Summer,2,0
2015-07-02,24.47908,29.367981,18.699707,1.0083265,3606459.8,0.040976208,0.0,6.47908,4936.538020833334,5615.72,3751.3,96,2015,7,Summer,3,0
2015-07-03,24.864883,29.328217,20.349487,2.509027,4546376.5,0.0,0.0,6.8648834,4907.060833333334,5575.4,3782.1,96,2015,7,Summer,4,0
2015-07-04,24.735329,30.64508,17.477142,1.3852787,4690351.0,0.0,0.0,6.7353287,4474.5809375,5053.6,3638.55,96,2015,7,Summer,5,1
2015-07-05,26.03521,32.596283,18.311066,1.3673551,4624516.5,0.0,0.0,8.03521,4267.3896875,4933.42,3363.47,96,2015,7,Summer,6,1
2015-07-06,27.515434,33.632446,20.924347,2.1879435,4508693.5,0.21797816,0.0,9.515434,5186.9103125,6032.24,3571.03,96,2015,7,Summer,0,0
2015-07-07,28.245346,34.261993,22.674255,2.4503505,3573218.2,0.0067710876,0.0,10.245346,5400.084583333333,6203.35,4036.9,96,2015,7,Summer,1,0
2015-07-08,26.309471,31.437988,19.208954,4.1537113,3935501.0,2.9963813,0.0,8.309471,5231.022916666667,6226.33,3982.82,96,2015,7,Summer,2,0
2015-07-09,20.035576,23.580353,17.460968,4.541323,3643225.8,0.05613963,0.0,2.0355759,4835.870104166667,5449.4,3847.63,96,2015,7,Summer,3,0
2015-07-10,18.787445,22.277222,14.39798,2.5056622,3010295.5,0.0018755596,0.0,0.78744507,4716.616875,5275.85,3767.01,96,2015,7,Summer,4,0
2015-07-11,19.646927,24.793152,12.824219,1.3376831,4547366.0,0.0,0.0,1.6469269,4262.083125,4736.75,3545.51,96,2015,7,Summer,5,1
2015-07-12,23.403145,29.412079,16.264343,1.5460653,3742856.5,0.008678436,0.0,5.403145,4075.42375,4732.37,3291.2,96,2015,7,Summer,6,1
2015-07-13,21.695038,23.890076,18.653015,3.5464246,2752175.0,0.3361384,0.0,3.6950378,4704.918645833333,5344.24,3461.67,96,2015,7,Summer,0,0
2015-07-14,21.481918,24.186829,18.707886,2.8279767,2423539.2,0.2702395,0.0,3.4819183,4812.76875,5396.36,3729.54,96,2015,7,Summer,1,0
2015-07-15,24.270485,28.059418,20.344757,2.6828842,3290261.2,0.006039937,0.0,6.270485,4970.1719791666665,5640.03,3810.49,96,2015,7,Summer,2,0
2015-07-16,25.339615,29.961151,19.673798,1.4668329,3854374.5,0.054836273,0.0,7.339615,5098.896041666667,5764.1,3879.03,96,2015,7,Summer,3,0
2015-07-17,27.749565,33.281464,22.691101,1.8777559,3915003.8,0.06786982,0.0,9.749565,5211.667604166667,6029.14,3953.31,96,2015,7,Summer,4,0
2015-07-18,26.807861,30.938293,23.238983,1.4412631,3821021.8,0.1639684,0.0,8.807861,4674.126354166667,5335.85,3783.42,96,2015,7,Summer,5,1
2015-07-19,27.977287,33.994476,22.07837,2.5055723,4217271.5,0.00705719,0.0,9.977287,4412.1071875,5143.16,3451.09,96,2015,7,Summer,6,1
2015-07-20,26.873024,30.263123,23.803802,3.2219937,3785002.5,0.13221104,0.0,8.873024,5080.875625,5849.45,3705.08,96,2015,7,Summer,0,0
2015-07-21,27.440926,33.38315,21.133545,1.7348813,3863603.0,0.005753835,0.0,9.440926,5215.4440625,5981.9,3924.41,96,2015,7,Summer,1,0
2015-07-22,29.718643,34.979767,24.29422,2.8621297,3709930.8,0.0,0.0,11.718643,5375.962916666666,6180.33,4039.65,96,2015,7,Summer,2,0
2015-07-23,28.146576,33.006134,23.73294,2.3639035,3712840.5,0.17121634,0.0,10.146576,5309.837395833333,6178.24,4140.54,96,2015,7,Summer,3,0
2015-07-24,27.475601,32.18515,23.066986,1.749361,3880806.5,0.02714793,0.0,9.475601,5237.192708333333,5995.73,4008.45,96,2015,7,Summer,4,0
2015-07-25,26.303757,32.456635,23.983673,2.3193755,3699929.8,0.65215427,0.0,8.303757,4636.1471875,5342.95,3660.68,96,2015,7,Summer,5,1
2015-07-26,20.617249,22.624207,17.95288,4.14041,3101128.5,0.0,0.0,2.6172485,3934.6821875,4479.94,3344.51,96,2015,7,Summer,6,1
2015-07-27,17.959946,19.940704,15.163544,2.185429,1822003.1,0.5865097,0.0,0.0,4450.808854166667,5152.4,3270.37,96,2015,7,Summer,0,0
2015-07-28,19.921806,23.133698,16.522522,2.3442032,1277999.0,0.053342182,0.0,1.9218063,4484.0694791666665,5072.55,3472.67,96,2015,7,Summer,1,0
2015-07-29,17.565842,18.94223,16.542603,1.4385244,815573.3,0.32313663,0.0,0.0,4493.0780208333335,5100.29,3525.02,96,2015,7,Summer,2,0
2015-07-30,18.187843,20.163391,15.998047,1.7270396,863573.3,0.8779526,0.0,0.18784332,4434.7415625,5040.62,3478.95,96,2015,7,Summer,3,0
2015-07-31,20.251411,24.515625,16.834198,1.7426605,3401032.5,0.0010808309,0.0,2.2514114,4357.009895833334,4925.57,3384.88,96,2015,7,Summer,4,0
2015-08-01,19.960716,26.384277,13.151001,2.9119337,4173086.0,0.0,0.0,1.9607162,3974.9561458333333,4478.85,3232.85,96,2015,8,Summer,5,1
2015-08-02,20.653458,25.01828,17.247406,1.9898245,2823944.8,3.0783017,0.0,2.6534576,3757.2134375,4380.28,3016.35,96,2015,8,Summer,6,1
2015-08-03,23.08474,27.847107,18.778625,1.7521942,3761822.0,0.015926361,0.0,5.0847397,4528.89125,5211.47,3182.63,96,2015,8,Summer,0,0
2015-08-04,25.08635,30.38385,19.39682,1.6928806,3544132.2,0.012874603,0.0,7.0863495,4747.719375,5418.7,3534.09,96,2015,8,Summer,1,0
2015-08-05,26.220451,31.191223,21.27063,1.9166224,3685512.8,0.00025431317,0.0,8.220451,4812.098854166667,5628.66,3629.16,96,2015,8,Summer,2,0
2015-08-06,26.544304,32.768524,20.66504,1.4881158,3822801.0,0.0,0.0,8.544304,4912.1396875,5682.32,3623.73,96,2015,8,Summer,3,0
2015-08-07,27.399475,33.87146,21.577179,1.6512895,3622925.0,0.0012397766,0.0,9.399475,4986.442083333333,5797.4,3754.06,96,2015,8,Summer,4,0
2015-08-08,27.971916,34.75461,22.338165,2.0738764,3568251.8,0.0,0.0,9.971916,4716.809166666667,5397.21,3708.1,96,2015,8,Summer,5,1
2015-08-09,27.167755,33.614014,21.747894,1.9501461,2890338.0,0.0,0.0,9.167755,4253.927395833333,4930.41,3404.79,96,2015,8,Summer,6,1
2015-08-10,26.946152,34.105225,21.235352,1.1912239,3464827.8,0.0,0.0,8.946152,4914.168229166667,5744.1,3436.63,96,2015,8,Summer,0,0
2015-08-11,26.551918,34.35672,20.181213,0.9155507,3164676.2,0.0,0.0,8.551918,5024.1921875,5834.4,3772.78,96,2015,8,Summer,1,0
2015-08-12,27.765343,35.78055,21.167969,1.2043388,3410346.8,0.0,0.0,9.765343,5115.227916666667,5958.78,3798.11,96,2015,8,Summer,2,0
2015-08-13,27.813332,34.79669,22.68518,1.6841133,3592123.8,0.35800934,0.0,9.813332,5174.602916666667,6030.36,3897.4,96,2015,8,Summer,3,0
2015-08-14,28.148094,34.647675,22.796692,2.7374043,3638912.0,0.009854635,0.0,10.148094,5139.8203125,5960.66,3932.84,96,2015,8,Summer,4,0
2015-08-15,27.4152,32.917267,23.404724,1.5523474,2894673.0,0.03830592,0.0,9.415199,4667.568854166667,5312.5,3762.22,96,2015,8,Summer,5,1
2015-08-16,24.807121,29.599579,21.286621,1.2520459,2810790.5,0.7860184,0.0,6.8071213,4231.388958333334,4906.89,3534.76,96,2015,8,Summer,6,1
2015-08-17,20.26429,22.678314,18.875519,2.3644357,1586410.6,4.847399,0.0,2.2642899,4674.291875,5389.38,3511.12,96,2015,8,Summer,0,0
2015-08-18,17.572678,18.534943,16.625427,4.038734,917056.0,4.0136657,0.0,0.0,4539.291145833334,5105.06,3637.55,96,2015,8,Summer,1,0
2015-08-19,17.620659,20.846924,14.96875,2.974002,2106653.8,0.071779884,0.0,0.0,4451.529583333334,5041.63,3520.75,96,2015,8,Summer,2,0
2015-08-20,18.073616,19.822388,17.039948,2.971758,1452283.8,0.6763458,0.0,0.07361603,3650.7276041666664,4050.94,3088.84,96,2015,8,Summer,3,0
2015-08-21,18.521332,22.93341,15.730255,1.8481542,2691464.5,0.006453196,0.0,0.5213318,3833.4740625,4448.92,2964.42,96,2015,8,Summer,4,0
2015-08-22,18.368423,23.238953,15.212097,1.5523547,2909640.8,0.0626564,0.0,0.36842346,3844.9315625,4393.78,3117.71,96,2015,8,Summer,5,1
2015-08-23,18.095024,22.582458,13.877991,2.7184656,2671402.5,0.07241567,0.0,0.09502411,3781.304791666667,4515.13,3051.0,96,2015,8,Summer,6,1
2015-08-24,21.403976,26.75476,16.411407,5.399386,3341644.8,0.0,0.0,3.4039764,4549.3862500000005,5179.81,3191.61,96,2015,8,Summer,0,0
2015-08-25,20.15245,21.18509,18.595673,3.0195806,1761578.6,0.45464835,0.0,2.1524506,4735.083333333333,5316.63,3664.24,96,2015,8,Summer,1,0
2015-08-26,19.434814,25.525635,14.871796,1.7088432,3392093.8,0.0,0.0,1.4348145,4839.833333333333,5452.48,3731.78,96,2015,8,Summer,2,0
2015-08-27,20.84201,27.042938,14.700745,3.249366,3333913.5,0.0,0.0,2.8420105,4918.2889583333335,5508.74,3802.79,96,2015,8,Summer,3,0
2015-08-28,24.119469,30.154816,19.676544,2.3583133,3352627.2,0.0,0.0,6.1194687,5028.087083333333,5715.54,3861.48,96,2015,8,Summer,4,0
2015-08-29,24.29573,31.838623,18.314331,1.3037999,3253329.0,0.0,0.0,6.2957306,4639.591875,5231.43,3804.99,96,2015,8,Summer,5,1
2015-08-30,25.540504,33.27899,19.145233,3.2194877,3255846.5,0.0,0.0,7.5405045,4408.525416666666,5204.13,3574.92,96,2015,8,Summer,6,1
2015-08-31,25.99804,33.362152,20.903625,3.7582154,3240315.8,0.0,0.0,7.9980392,5167.156875,6029.64,3660.17,96,2015,8,Summer,0,0
2015-09-01,25.643799,32.125916,20.913055,3.8198104,3252531.2,0.0,0.0,7.643799,5223.0246875,5977.75,4002.56,96,2015,9,Autumn,1,0
2015-09-02,21.943306,25.369873,19.862976,4.268613,2787827.2,0.016562143,0.0,3.943306,5071.630416666667,5710.77,3965.48,96,2015,9,Autumn,2,0
2015-09-03,19.225586,23.114563,16.172974,1.9956845,2137685.5,0.34313202,0.0,1.2255859,4973.9709375,5592.14,3862.34,96,2015,9,Autumn,3,0
2015-09-04,19.285057,23.21289,16.62149,2.653545,2988561.0,0.05976359,0.0,1.2850571,4845.973958333333,5383.73,3865.57,96,2015,9,Autumn,4,0
2015-09-05,16.36834,18.402435,14.909882,2.5973063,1237303.4,0.490125,0.0,0.0,4332.661875,4875.49,3451.57,96,2015,9,Autumn,5,1
2015-09-06,15.492508,18.53418,14.160004,4.4856834,2598519.5,0.10677973,0.0074920654,0.0,3956.1828124999997,4630.42,3325.93,96,2015,9,Autumn,6,1
2015-09-07,14.128021,17.874817,11.57431,3.9803817,2414109.8,0.042057037,1.3719788,0.0,4572.310625,5303.51,3318.72,96,2015,9,Autumn,0,0
2015-09-08,14.067459,17.986206,11.914795,3.0453513,2283144.8,0.0,1.4325409,0.0,4684.317083333333,5343.73,3668.28,96,2015,9,Autumn,1,0
2015-09-09,13.295601,19.395294,8.942963,2.1182587,2488699.8,0.08401871,2.204399,0.0,4720.401145833333,5433.34,3722.57,96,2015,9,Autumn,2,0
2015-09-10,14.3936615,20.098022,10.850372,2.6672413,1947904.0,0.013860066,1.1063385,0.0,4829.130520833333,5498.09,3764.7,96,2015,9,Autumn,3,0
2015-09-11,14.731621,16.761688,13.117523,1.726107,905058.2,0.04701614,0.7683792,0.0,4823.474375,5385.72,3797.76,96,2015,9,Autumn,4,0
2015-09-12,16.431946,22.27481,12.349701,3.1276748,2659221.2,6.357829e-05,0.0,0.0,4285.511041666667,4880.74,3506.32,96,2015,9,Autumn,5,1
2015-09-13,18.142235,23.924622,14.109924,4.7524195,2854724.2,0.0,0.0,0.1422348,4013.6437499999997,4786.19,3359.94,96,2015,9,Autumn,6,1
2015-09-14,20.65435,24.978424,17.554993,5.443609,1573461.2,0.02854665,0.0,2.6543503,4714.996458333333,5490.99,3419.18,96,2015,9,Autumn,0,0
2015-09-15,20.957542,25.211151,17.550629,2.4847267,1748411.8,0.09794235,0.0,2.9575424,4908.635833333333,5634.86,3793.92,96,2015,9,Autumn,1,0
2015-09-16,23.89347,28.114258,20.02533,6.5083895,2282615.5,0.0012079874,0.0,5.893471,4974.594166666667,5670.79,3839.93,96,2015,9,Autumn,2,0
2015-09-17,26.70871,31.820862,23.078308,7.340602,2720269.0,0.0,0.0,8.70871,5122.703645833333,5806.94,3928.75,96,2015,9,Autumn,3,0
2015-09-18,21.323128,26.48053,17.458344,2.9080822,2567927.5,0.0,0.0,3.3231277,5000.496041666666,5579.52,3933.1,96,2015,9,Autumn,4,0
2015-09-19,18.467613,22.426819,15.8714905,3.946253,2280580.2,1.6210238,0.0,0.46761322,4464.715208333333,5042.87,3582.88,96,2015,9,Autumn,5,1
2015-09-20,17.66455,21.604858,15.762482,5.3195004,2035899.6,0.82683563,0.0,0.0,4058.1984374999997,4769.4,3428.99,96,2015,9,Autumn,6,1
2015-09-21,13.989006,19.41156,11.315399,3.5356886,2089890.1,0.0010172527,1.510994,0.0,4626.4284375,5383.73,3351.77,96,2015,9,Autumn,0,0
2015-09-22,13.640274,21.210175,8.258026,2.6761403,2576849.0,0.0,1.859726,0.0,4753.818645833334,5470.71,3710.49,96,2015,9,Autumn,1,0
2015-09-23,15.409134,21.816162,12.2065735,3.0134735,2313689.5,0.0,0.09086609,0.0,4807.580520833333,5505.58,3757.76,96,2015,9,Autumn,2,0
2015-09-24,15.3601,18.918884,12.543304,6.310634,2016239.0,0.505352,0.13990021,0.0,4842.464895833334,5539.13,3760.72,96,2015,9,Autumn,3,0
2015-09-25,14.352707,15.750183,13.008331,6.15432,374220.8,3.6667824,1.1472931,0.0,4898.591875,5555.73,3805.86,96,2015,9,Autumn,4,0
2015-09-26,14.19236,15.641052,13.496399,6.0325103,721019.75,0.28886798,1.3076401,0.0,4402.722708333334,5034.15,3497.18,96,2015,9,Autumn,5,1
2015-09-27,13.582466,16.480316,12.350708,4.7449427,1518237.9,0.00015894572,1.9175339,0.0,4049.1981250000003,4803.81,3312.35,96,2015,9,Autumn,6,1
2015-09-28,13.124466,17.420654,9.867615,4.3856487,2056819.2,9.536743e-05,2.375534,0.0,4709.636875,5461.88,3372.43,96,2015,9,Autumn,0,0
2015-09-29,12.117744,16.947327,8.745209,3.4127116,1351654.5,0.0018755596,3.3822556,0.0,4822.8884375,5557.93,3748.96,96,2015,9,Autumn,1,0
2015-09-30,11.173027,14.217712,8.615692,2.8514094,1864307.2,0.0005722046,4.326973,0.0,4878.731666666667,5616.7,3740.63,96,2015,9,Autumn,2,0
2015-10-01,10.2642975,16.520264,6.6501465,2.0530987,2076113.0,0.0,5.2357025,0.0,4847.159375,5616.33,3803.8,96,2015,10,Autumn,3,0
2015-10-02,10.4771805,18.158386,5.440155,2.365459,2322197.2,0.0,5.0228195,0.0,4816.8671875,5485.47,3805.72,96,2015,10,Autumn,4,0
2015-10-03,13.748665,19.425201,9.086182,4.238701,1558651.8,0.3610929,1.7513351,0.0,4387.6007291666665,5115.29,3556.44,96,2015,10,Autumn,5,1
2015-10-04,16.42215,21.240082,13.322845,4.3022704,2016409.6,3.1789146e-05,0.0,0.0,4099.9548958333335,4916.9,3421.12,96,2015,10,Autumn,6,1
2015-10-05,15.03463,18.437408,13.661133,2.3284445,1352682.6,0.22745132,0.46537018,0.0,4788.595,5538.94,3426.48,96,2015,10,Autumn,0,0
2015-10-06,13.82756,18.604767,10.239197,2.6863885,1600576.0,0.08039475,1.6724396,0.0,4904.1085416666665,5616.96,3727.48,96,2015,10,Autumn,1,0
2015-10-07,14.79409,17.006836,13.628296,2.369588,795835.75,0.10175705,0.7059097,0.0,4919.9403125,5661.45,3807.73,96,2015,10,Autumn,2,0
2015-10-08,13.835754,15.550812,12.3013,1.0321465,459746.12,0.5227089,1.6642456,0.0,5012.336354166667,5699.58,3782.99,96,2015,10,Autumn,3,0
2015-10-09,13.278603,14.615662,12.419708,1.0102805,390775.47,0.5261421,2.2213974,0.0,4966.1163541666665,5589.29,3796.22,96,2015,10,Autumn,4,0
2015-10-10,11.839386,13.200806,11.057495,1.8887861,567718.44,0.36134717,3.660614,0.0,4525.041041666666,5149.02,3666.69,96,2015,10,Autumn,5,1
2015-10-11,8.595459,9.863586,7.351074,4.920131,364953.6,2.976513,6.904541,0.0,4299.189583333334,5076.94,3434.66,96,2015,10,Autumn,6,1
2015-10-12,5.1166306,7.0988464,3.4077148,3.5431273,1558327.4,0.1490275,10.383369,0.0,4939.281562499999,5684.28,3498.72,96,2015,10,Autumn,0,0
2015-10-13,5.606964,8.476013,1.5852051,2.8684032,693828.25,0.7750511,9.893036,0.0,5078.046145833333,5797.26,3796.42,96,2015,10,Autumn,1,0
2015-10-14,9.743057,10.7395935,8.998566,3.892181,535624.56,2.5530498,5.7569427,0.0,5151.2612500000005,5831.77,3898.98,96,2015,10,Autumn,2,0
2015-10-15,12.204666,13.619568,10.609558,4.1830916,552994.1,6.6970506,3.2953339,0.0,5172.740208333334,5851.75,3948.11,96,2015,10,Autumn,3,0
2015-10-16,12.128319,12.832611,11.309174,2.7346458,375492.28,0.6291072,3.3716812,0.0,5132.320520833334,5795.4,3945.77,96,2015,10,Autumn,4,0
2015-10-17,9.521431,11.319061,8.065857,1.3346571,1021900.8,0.23587544,5.978569,0.0,4611.721458333333,5258.29,3695.05,96,2015,10,Autumn,5,1
2015-10-18,8.510666,11.632324,5.076355,1.9614979,535244.8,0.11218389,6.989334,0.0,4290.162604166667,5109.85,3477.48,96,2015,10,Autumn,6,1
2015-10-19,9.120682,9.624207,8.377045,2.9408422,235861.33,4.7501884,6.379318,0.0,5037.383020833334,5789.24,3501.93,96,2015,10,Autumn,0,0
2015-10-20,8.395821,10.21225,7.2049866,5.343484,838336.0,1.8486341,7.1041794,0.0,5104.269479166666,5773.08,3882.7,96,2015,10,Autumn,1,0
2015-10-21,8.394142,11.75528,6.3412476,2.867112,857668.25,0.082302086,7.105858,0.0,5066.234895833333,5793.65,3901.97,96,2015,10,Autumn,2,0
2015-10-22,8.07309,12.22876,6.246582,2.6763334,1073007.0,0.010840098,7.4269104,0.0,4999.208645833333,5620.52,3905.6,96,2015,10,Autumn,3,0
2015-10-23,9.399902,13.643738,5.7802124,2.855431,706257.06,0.00521342,6.1000977,0.0,4195.940729166667,4851.84,3528.95,96,2015,10,Autumn,4,0
2015-10-24,7.896637,14.55307,3.3562317,1.9505212,1697937.0,3.1789146e-05,7.603363,0.0,4324.362916666667,5133.92,3330.05,96,2015,10,Autumn,5,1
2015-10-25,8.088165,12.732391,4.613312,1.9408734,1313698.1,0.0,7.4118347,0.0,4288.6987500000005,5065.67,3424.19,96,2015,10,Autumn,6,1
2015-10-26,9.170311,13.8671875,5.009094,1.6984656,1459677.9,0.002892812,6.329689,0.0,4969.940625,5826.81,3608.83,96,2015,10,Autumn,0,0
2015-10-27,9.544655,14.423828,6.8634644,3.61069,1554116.2,0.0016848246,5.955345,0.0,5072.738645833333,5871.66,3890.45,96,2015,10,Autumn,1,0
2015-10-28,8.593002,10.819733,6.4831543,4.370673,964215.44,0.014527639,6.9069977,0.0,5154.89625,5965.75,3965.57,96,2015,10,Autumn,2,0
2015-10-29,8.827202,10.8993225,7.5628357,2.810594,985450.7,0.014654795,6.672798,0.0,5157.300625,5932.64,3954.32,96,2015,10,Autumn,3,0
2015-10-30,8.265099,14.568726,5.1279907,1.3971963,1459366.4,0.0,7.2349014,0.0,5067.834270833334,5809.4,3968.05,96,2015,10,Autumn,4,0
2015-10-31,7.1820984,14.610565,1.9005737,2.0224032,1530888.5,0.0,8.317902,0.0,4526.069166666667,5210.82,3770.57,96,2015,10,Autumn,5,1
2015-11-01,5.471718,12.386566,1.2879639,2.4823513,1573973.2,0.0,10.028282,0.0,4096.7946875,4854.75,3380.26,96,2015,11,Autumn,6,1
2015-11-02,4.6403275,11.620514,-0.19741821,3.3072789,1557401.6,0.0,10.859673,0.0,4923.081979166666,5845.34,3331.71,96,2015,11,Autumn,0,0
2015-11-03,5.750824,12.702576,0.5753174,3.7730308,1551172.2,0.00012715659,9.749176,0.0,5143.3978125,5948.0,3948.66,96,2015,11,Autumn,1,0
2015-11-04,5.79525,10.610962,1.7585449,1.8264208,1440729.6,0.0,9.70475,0.0,5156.05875,5991.07,3990.99,96,2015,11,Autumn,2,0
2015-11-05,4.3380966,9.649414,0.5544739,1.5382364,1450624.0,0.0,11.161903,0.0,5233.8528125,6042.63,4037.04,96,2015,11,Autumn,3,0
2015-11-06,4.628151,9.91803,0.94259644,1.1515937,1343944.5,0.0,10.871849,0.0,5227.501979166666,5972.77,4067.69,96,2015,11,Autumn,4,0
2015-11-07,8.819962,14.566132,3.8730164,1.4679348,962222.94,0.0031153362,6.6800385,0.0,4765.001041666666,5430.36,3900.4,96,2015,11,Autumn,5,1
2015-11-08,13.355904,20.19513,9.98877,1.933017,1244036.2,0.0011761984,2.1440964,0.0,4386.512291666667,5065.59,3561.9,96,2015,11,Autumn,6,1
2015-11-09,10.623917,14.301758,6.708313,2.122176,509056.0,0.01449585,4.8760834,0.0,5057.21375,5878.79,3554.34,96,2015,11,Autumn,0,0
2015-11-10,15.922417,19.35263,13.993225,2.974586,976247.44,0.0,0.0,0.0,5110.8059375,5907.7,3883.27,96,2015,11,Autumn,1,0
2015-11-11,15.294548,19.417328,13.300415,2.9032235,1040904.5,0.0,0.20545197,0.0,5050.87625,5846.15,3891.76,96,2015,11,Autumn,2,0
2015-11-12,11.154381,17.555176,6.583252,2.4381282,1297595.8,0.0,4.345619,0.0,5027.919375,5828.14,3841.55,96,2015,11,Autumn,3,0
2015-11-13,8.018387,13.733154,4.0942383,2.0006788,1223867.8,0.0,7.481613,0.0,5002.2584375,5821.92,3855.83,96,2015,11,Autumn,4,0
2015-11-14,9.474884,12.940552,6.7440186,3.7361958,1177996.9,0.0,6.025116,0.0,4611.860416666666,5322.62,3740.28,96,2015,11,Autumn,5,1
2015-11-15,8.111862,9.4062805,7.2267456,3.1632109,198374.39,0.63330334,7.388138,0.0,4413.880104166667,5129.55,3492.69,96,2015,11,Autumn,6,1
2015-11-16,13.092209,16.939514,9.851379,3.160345,1094557.9,0.013160706,2.4077911,0.0,4973.8428125,5833.33,3558.76,96,2015,11,Autumn,0,0
2015-11-17,9.31665,13.2855835,5.530121,1.4475683,614681.6,0.040753685,6.1833496,0.0,5020.654791666667,5805.86,3836.66,96,2015,11,Autumn,1,0
2015-11-18,12.828903,18.931824,9.992432,2.8187165,1163805.9,0.0,2.6710968,0.0,5053.0134375,5856.94,3837.56,96,2015,11,Autumn,2,0
2015-11-19,9.472214,13.947723,6.520752,2.2578819,999406.94,0.0,6.0277863,0.0,5059.3015625,5882.02,3862.18,96,2015,11,Autumn,3,0
2015-11-20,10.213524,11.297363,8.933228,3.1603136,533862.4,0.10070801,5.286476,0.0,5077.057604166667,5931.54,3881.15,96,2015,11,Autumn,4,0
2015-11-21,7.0627823,11.614532,4.6144714,3.715192,324194.12,0.78360236,8.437218,0.0,4675.869166666666,5378.04,3646.95,96,2015,11,Autumn,5,1
2015-11-22,3.908455,5.2542114,3.0845642,3.8919642,515511.47,0.056521095,11.591545,0.0,4379.503229166667,5057.59,3432.27,96,2015,11,Autumn,6,1
2015-11-23,2.5580368,6.6155396,-0.89764404,2.4763763,1195477.4,0.049845375,12.941963,0.0,5076.6896875,6000.07,3601.13,96,2015,11,Autumn,0,0
2015-11-24,0.24038696,4.4116516,-2.0200195,0.9795599,1165132.8,0.0,15.259613,0.0,5239.1414583333335,6094.76,3959.7,96,2015,11,Autumn,1,0
2015-11-25,-0.2649536,3.15036,-2.688446,2.8266916,1084834.1,0.00012715659,15.764954,0.0,5300.720416666666,6150.25,4038.82,96,2015,11,Autumn,2,0
