date,temp_mean_c,temp_max_c,temp_min_c,wind_mean_m_s,n_soundings,HDD,CDD
2018-01-10,4.5,4.8,4.2,7.0,2,11.0,0.0
2018-01-11,5.1,5.6,4.6,2.0,2,10.4,0.0
2018-01-12,4.9,5.2,4.6,3.0,2,10.6,0.0
2018-01-13,3.2,4.4,2.0,4.0,2,12.3,0.0
2018-01-14,-0.75,0.2,-1.7,5.0,2,16.25,0.0
2018-01-15,-2.1,-2.1,-2.1,3.0,2,17.6,0.0
2018-01-16,-2.6,-2.5,-2.7,5.0,2,18.1,0.0
2018-01-17,0.050000000000000044,2.2,-2.1,3.0,2,15.45,0.0
2018-01-18,6.2,6.2,6.2,8.0,1,9.3,0.0
2018-01-19,4.4,4.4,4.4,6.0,2,11.1,0.0
2018-01-20,1.35,3.2,-0.5,3.0,2,14.15,0.0
2018-01-21,0.2,0.4,0.0,4.0,2,15.3,0.0
2018-01-22,1.1,2.2,0.0,7.0,2,14.4,0.0
2018-01-23,-0.050000000000000044,1.0,-1.1,3.0,2,15.55,0.0
2018-01-24,1.15,2.4,-0.1,3.0,2,14.35,0.0
2018-01-25,0.44999999999999996,1.4,-0.5,5.0,2,15.05,0.0
2018-01-26,0.9,1.6,0.2,6.0,2,14.6,0.0
2018-01-27,3.2,5.0,1.4,3.0,2,12.3,0.0
2018-01-28,3.4,6.0,0.8,4.0,2,12.1,0.0
2018-01-29,8.6,11.2,6.0,6.0,2,6.9,0.0
2018-01-30,6.199999999999999,9.2,3.2,10.0,2,9.3,0.0
2018-01-31,2.5,4.8,0.2,2.0,2,13.0,0.0
2018-02-01,7.4,10.4,4.4,6.0,2,8.1,0.0
2018-02-02,6.0,6.8,5.2,3.0,2,9.5,0.0
2018-02-03,2.7,3.2,2.2,5.0,2,12.8,0.0
2018-02-04,1.6,2.6,0.6,2.0,2,13.9,0.0
2018-02-05,1.1500000000000001,3.2,-0.9,3.0,2,14.35,0.0
2018-02-06,-0.8,-0.7,-0.9,4.0,2,16.3,0.0
2018-02-07,-0.44999999999999996,1.0,-1.9,5.0,2,15.95,0.0
2018-02-08,2.9000000000000004,3.6,2.2,4.0,2,12.6,0.0
2018-02-09,1.7000000000000002,2.2,1.2,3.0,2,13.8,0.0
2018-02-10,2.0,3.2,0.8,3.0,2,13.5,0.0
2018-02-11,2.3000000000000003,4.4,0.2,3.0,2,13.2,0.0
2018-02-12,0.25,2.8,-2.3,2.0,2,15.25,0.0
2018-02-14,0.4,0.4,0.4,2.0,1,15.1,0.0
2018-02-16,0.95,3.0,-1.1,3.0,2,14.55,0.0
2018-02-17,1.6,1.6,1.6,4.0,1,13.9,0.0
2018-02-18,-0.5,-0.5,-0.5,2.0,1,16.0,0.0
2018-02-19,3.0,3.0,3.0,8.0,1,12.5,0.0
2018-02-20,0.65,1.6,-0.3,5.0,2,14.85,0.0
2018-02-21,1.4,1.4,1.4,4.0,1,14.1,0.0
2018-02-22,2.4,2.4,2.4,6.0,1,13.1,0.0
2018-02-23,-0.5,-0.5,-0.5,2.0,1,16.0,0.0
2018-02-24,-0.7,-0.7,-0.7,4.0,1,16.2,0.0
2018-02-25,-4.0,-3.3,-4.7,5.0,2,19.5,0.0
2018-02-26,-6.3,-3.1,-9.5,7.0,2,21.8,0.0
2018-03-01,-7.4,-5.7,-9.1,4.0,2,22.9,0.0
2018-03-03,-1.7499999999999998,0.6,-4.1,4.0,2,17.25,0.0
2018-03-04,-1.8,-1.5,-2.1,4.0,2,17.3,0.0
2018-03-05,-2.25,0.6,-5.1,5.0,2,17.75,0.0
2018-03-06,2.1,2.2,2.0,4.0,2,13.4,0.0
2018-03-07,4.300000000000001,6.4,2.2,5.0,2,11.2,0.0
2018-03-08,2.7,5.0,0.4,4.0,2,12.8,0.0
2018-03-09,4.5,7.8,1.2,4.0,2,11.0,0.0
2018-03-10,8.3,11.8,4.8,3.0,2,7.199999999999999,0.0
2018-03-11,8.2,8.2,8.2,2.0,1,7.300000000000001,0.0
2018-03-12,15.1,16.4,13.8,8.0,2,0.40000000000000036,0.0
2018-03-13,11.2,15.0,7.4,4.0,2,4.300000000000001,0.0
2018-03-14,9.3,11.8,6.8,8.0,2,6.199999999999999,0.0
2018-03-15,5.5,6.6,4.4,3.0,2,10.0,0.0
2018-03-16,6.3,6.8,5.8,4.0,2,9.2,0.0
2018-03-17,4.5,5.2,3.8,6.0,2,11.0,0.0
2018-03-18,-0.9,-0.9,-0.9,6.0,2,16.4,0.0
2018-03-19,-2.1,-0.3,-3.9,4.0,2,17.6,0.0
2018-03-20,0.04999999999999999,1.0,-0.9,5.0,2,15.45,0.0
2018-03-21,1.85,4.4,-0.7,4.0,2,13.65,0.0
2018-03-22,1.9500000000000002,4.2,-0.3,4.0,2,13.55,0.0
2018-03-23,3.0500000000000003,7.4,-1.3,4.0,2,12.45,0.0
2018-03-24,0.9,1.8,0.0,4.0,2,14.6,0.0
2018-03-25,1.9500000000000002,5.4,-1.5,4.0,2,13.55,0.0
2018-03-26,6.199999999999999,8.2,4.2,2.0,2,9.3,0.0
2018-03-27,8.2,10.8,5.6,4.0,2,7.300000000000001,0.0
2018-03-28,6.6,10.4,2.8,3.0,2,8.9,0.0
2018-03-29,8.2,9.0,7.4,6.0,2,7.300000000000001,0.0
2018-03-30,8.8,10.6,7.0,3.0,2,6.699999999999999,0.0
2018-03-31,13.200000000000001,16.6,9.8,5.0,2,2.299999999999999,0.0
2018-04-01,8.9,9.4,8.4,10.0,2,6.6,0.0
2018-04-02,8.9,11.0,6.8,11.0,2,6.6,0.0
2018-04-03,11.100000000000001,16.8,5.4,7.0,2,4.399999999999999,0.0
2018-04-04,15.2,18.4,12.0,9.0,2,0.3000000000000007,0.0
2018-04-05,15.3,19.2,11.4,5.0,2,0.1999999999999993,0.0
2018-04-06,13.399999999999999,13.6,13.2,7.0,2,2.1000000000000014,0.0
2018-04-07,10.6,11.6,9.6,4.0,2,4.9,0.0
2018-04-08,14.3,21.2,7.4,4.0,2,1.1999999999999993,0.0
2018-04-09,17.4,22.0,12.8,6.0,2,0.0,0.0
2018-04-10,16.7,19.0,14.4,5.0,2,0.0,0.0
2018-04-11,15.899999999999999,20.4,11.4,4.0,2,0.0,0.0
2018-04-12,19.1,24.8,13.4,5.0,2,0.0,1.1000000000000014
2018-04-13,19.0,20.4,17.6,6.0,2,0.0,1.0
2018-04-14,16.6,22.0,11.2,4.0,2,0.0,0.0
2018-04-15,18.4,22.8,14.0,4.0,2,0.0,0.3999999999999986
2018-04-16,17.5,17.6,17.4,5.0,2,0.0,0.0
2018-04-17,16.9,18.4,15.4,5.0,2,0.0,0.0
2018-04-18,18.8,21.6,16.0,4.0,2,0.0,0.8000000000000007
2018-04-19,17.799999999999997,22.4,13.2,4.0,2,0.0,0.0
2018-04-20,18.9,22.6,15.2,3.0,2,0.0,0.8999999999999986
2018-04-21,17.3,23.2,11.4,4.0,2,0.0,0.0
2018-04-22,19.0,26.0,12.0,3.0,2,0.0,1.0
2018-04-23,21.5,26.2,16.8,3.0,2,0.0,3.5
2018-04-24,20.700000000000003,22.8,18.6,5.0,2,0.0,2.700000000000003
2018-04-25,19.0,25.2,12.8,4.0,2,0.0,1.0
2018-04-26,18.9,21.0,16.8,5.0,2,0.0,0.8999999999999986
2018-04-27,14.5,19.0,10.0,5.0,2,1.0,0.0
2018-04-28,17.5,23.8,11.2,4.0,2,0.0,0.0
2018-04-29,22.9,27.4,18.4,5.0,2,0.0,4.899999999999999
2018-04-30,22.5,26.2,18.8,3.0,2,0.0,4.5
2018-05-01,20.1,25.0,15.2,4.0,2,0.0,2.1000000000000014
2018-05-02,23.0,27.8,18.2,6.0,2,0.0,5.0
2018-05-03,22.5,27.4,17.6,4.0,2,0.0,4.5
2018-05-04,22.8,28.0,17.6,3.0,2,0.0,4.800000000000001
2018-05-05,23.299999999999997,27.4,19.2,4.0,2,0.0,5.299999999999997
2018-05-06,21.7,25.2,18.2,4.0,2,0.0,3.6999999999999993
2018-05-07,19.5,23.4,15.6,4.0,2,0.0,1.5
2018-05-08,20.1,23.8,16.4,6.0,2,0.0,2.1000000000000014
2018-05-09,19.5,23.6,15.4,5.0,2,0.0,1.5
2018-05-10,20.7,24.4,17.0,5.0,2,0.0,2.6999999999999993
2018-05-11,15.0,15.0,15.0,2.0,1,0.5,0.0
2018-05-12,21.9,27.0,16.8,3.0,2,0.0,3.8999999999999986
2018-05-13,21.5,24.8,18.2,5.0,2,0.0,3.5
2018-05-14,19.1,21.2,17.0,6.0,2,0.0,1.1000000000000014
2018-05-15,16.8,18.0,15.6,6.0,2,0.0,0.0
2018-05-16,14.3,16.6,12.0,5.0,2,1.1999999999999993,0.0
2018-05-17,15.3,18.2,12.4,4.0,2,0.1999999999999993,0.0
2018-05-18,17.6,20.6,14.6,7.0,2,0.0,0.0
2018-05-19,18.3,22.0,14.6,4.0,2,0.0,0.3000000000000007
2018-05-20,17.799999999999997,22.4,13.2,3.0,2,0.0,0.0
2018-05-21,18.4,22.6,14.2,3.0,2,0.0,0.3999999999999986
2018-05-22,18.6,22.8,14.4,3.0,2,0.0,0.6000000000000014
2018-05-23,20.9,24.8,17.0,6.0,2,0.0,2.8999999999999986
2018-05-24,22.8,27.6,18.0,4.0,2,0.0,4.800000000000001
2018-05-25,18.4,20.0,16.8,3.0,2,0.0,0.3999999999999986
2018-05-26,20.200000000000003,24.6,15.8,3.0,2,0.0,2.200000000000003
2018-05-27,22.5,27.0,18.0,2.0,2,0.0,4.5
2018-05-28,23.7,28.0,19.4,3.0,2,0.0,5.699999999999999
2018-05-29,23.5,27.2,19.8,4.0,2,0.0,5.5
2018-05-30,22.6,26.2,19.0,4.0,2,0.0,4.600000000000001
2018-05-31,23.5,28.4,18.6,3.0,2,0.0,5.5
2018-06-01,25.6,30.8,20.4,3.0,2,0.0,7.600000000000001
2018-06-02,24.5,27.8,21.2,3.0,2,0.0,6.5
2018-06-03,22.4,27.2,17.6,4.0,2,0.0,4.399999999999999
2018-06-04,23.0,26.6,19.4,3.0,2,0.0,5.0
2018-06-05,21.4,22.0,20.8,5.0,2,0.0,3.3999999999999986
2018-06-06,23.200000000000003,26.6,19.8,6.0,2,0.0,5.200000000000003
2018-06-07,20.5,21.4,19.6,4.0,2,0.0,2.5
2018-06-08,23.5,27.8,19.2,4.0,2,0.0,5.5
2018-06-09,19.0,19.0,19.0,4.0,2,0.0,1.0
2018-06-10,23.0,26.2,19.8,2.0,2,0.0,5.0
2018-06-11,24.799999999999997,29.4,20.2,4.0,2,0.0,6.799999999999997
2018-06-12,25.5,30.4,20.6,4.0,2,0.0,7.5
2018-06-13,20.4,22.0,18.8,4.0,2,0.0,2.3999999999999986
2018-06-14,17.7,19.0,16.4,6.0,2,0.0,0.0
2018-06-15,19.9,22.8,17.0,7.0,2,0.0,1.8999999999999986
2018-06-16,22.1,24.6,19.6,5.0,2,0.0,4.100000000000001
2018-06-17,24.1,27.6,20.6,5.0,2,0.0,6.100000000000001
2018-06-18,21.1,23.4,18.8,4.0,2,0.0,3.1000000000000014
2018-06-19,24.1,26.8,21.4,4.0,2,0.0,6.100000000000001
2018-06-20,24.799999999999997,28.4,21.2,4.0,2,0.0,6.799999999999997
2018-06-21,26.0,30.6,21.4,4.0,2,0.0,8.0
2018-06-22,19.5,23.0,16.0,7.0,2,0.0,1.5
2018-06-23,15.799999999999999,18.4,13.2,8.0,2,0.0,0.0
2018-06-24,17.0,20.0,14.0,7.0,2,0.0,0.0
2018-06-25,17.4,21.4,13.4,4.0,2,0.0,0.0
2018-06-26,18.5,23.0,14.0,3.0,2,0.0,0.5
2018-06-27,17.0,18.4,15.6,5.0,2,0.0,0.0
2018-06-28,20.1,24.6,15.6,5.0,2,0.0,2.1000000000000014
2018-06-29,23.4,27.2,19.6,5.0,2,0.0,5.399999999999999
2018-06-30,22.3,23.8,20.8,8.0,2,0.0,4.300000000000001
2018-07-01,17.6,19.6,15.6,5.0,2,0.0,0.0
2018-07-02,17.3,22.0,12.6,4.0,2,0.0,0.0
2018-07-03,19.7,24.8,14.6,4.0,2,0.0,1.6999999999999993
2018-07-04,21.0,26.6,15.4,4.0,2,0.0,3.0
2018-07-05,24.1,30.2,18.0,6.0,2,0.0,6.100000000000001
2018-07-06,21.4,24.2,18.6,3.0,2,0.0,3.3999999999999986
2018-07-07,20.9,21.0,20.8,3.0,2,0.0,2.8999999999999986
2018-07-08,22.4,26.2,18.6,4.0,2,0.0,4.399999999999999
2018-07-09,21.9,27.2,16.6,4.0,2,0.0,3.8999999999999986
2018-07-10,22.200000000000003,26.6,17.8,3.0,2,0.0,4.200000000000003
2018-07-11,20.2,21.2,19.2,4.0,2,0.0,2.1999999999999993
2018-07-12,21.5,24.6,18.4,7.0,2,0.0,3.5
2018-07-13,21.7,27.2,16.2,6.0,2,0.0,3.6999999999999993
2018-07-14,23.1,27.8,18.4,6.0,2,0.0,5.100000000000001
2018-07-15,24.299999999999997,28.4,20.2,5.0,2,0.0,6.299999999999997
2018-07-16,24.3,28.8,19.8,6.0,2,0.0,6.300000000000001
2018-07-17,25.6,28.6,22.6,7.0,2,0.0,7.600000000000001
2018-07-18,22.5,24.4,20.6,9.0,2,0.0,4.5
2018-07-19,21.9,25.2,18.6,7.0,2,0.0,3.8999999999999986
2018-07-20,23.1,26.8,19.4,4.0,2,0.0,5.100000000000001
2018-07-21,24.3,29.0,19.6,3.0,2,0.0,6.300000000000001
2018-07-22,22.299999999999997,25.4,19.2,4.0,2,0.0,4.299999999999997
2018-07-23,22.1,25.2,19.0,2.0,2,0.0,4.100000000000001
2018-07-24,23.9,28.0,19.8,5.0,2,0.0,5.899999999999999
2018-07-25,25.1,28.8,21.4,3.0,2,0.0,7.100000000000001
2018-07-26,24.9,27.8,22.0,4.0,2,0.0,6.899999999999999
2018-07-27,24.7,29.2,20.2,4.0,2,0.0,6.699999999999999
2018-07-28,24.700000000000003,28.6,20.8,5.0,2,0.0,6.700000000000003
2018-07-29,27.200000000000003,31.8,22.6,3.0,2,0.0,9.200000000000003
2018-07-30,27.5,31.0,24.0,4.0,2,0.0,9.5
2018-07-31,26.8,29.6,24.0,5.0,2,0.0,8.8
2018-08-01,27.0,30.6,23.4,4.0,2,0.0,9.0
2018-08-02,24.9,26.8,23.0,3.0,2,0.0,6.899999999999999
2018-08-03,26.4,30.8,22.0,4.0,2,0.0,8.399999999999999
2018-08-04,25.799999999999997,30.2,21.4,3.0,2,0.0,7.799999999999997
2018-08-05,26.4,32.0,20.8,4.0,2,0.0,8.399999999999999
2018-08-06,25.1,30.0,20.2,4.0,2,0.0,7.100000000000001
2018-08-07,25.9,30.6,21.2,4.0,2,0.0,7.899999999999999
2018-08-08,27.0,32.8,21.2,4.0,2,0.0,9.0
2018-08-09,27.8,33.2,22.4,3.0,2,0.0,9.8
2018-08-10,27.8,32.0,23.6,6.0,2,0.0,9.8
2018-08-11,24.0,24.8,23.2,3.0,2,0.0,6.0
2018-08-12,25.6,30.0,21.2,6.0,2,0.0,7.600000000000001
2018-08-13,25.1,31.4,18.8,5.0,2,0.0,7.100000000000001
2018-08-14,26.3,31.0,21.6,5.0,2,0.0,8.3
2018-08-15,22.0,25.2,18.8,3.0,2,0.0,4.0
2018-08-16,23.3,26.6,20.0,3.0,2,0.0,5.300000000000001
2018-08-17,24.1,28.4,19.8,2.0,2,0.0,6.100000000000001
2018-08-18,25.4,30.8,20.0,2.0,2,0.0,7.399999999999999
2018-08-19,26.5,31.4,21.6,2.0,2,0.0,8.5
2018-08-20,27.9,32.8,23.0,4.0,2,0.0,9.899999999999999
2018-08-21,28.5,33.2,23.8,3.0,2,0.0,10.5
2018-08-22,26.1,30.2,22.0,2.0,2,0.0,8.100000000000001
2018-08-23,27.4,31.6,23.2,6.0,2,0.0,9.399999999999999
2018-08-24,26.1,30.0,22.2,5.0,2,0.0,8.100000000000001
2018-08-25,22.4,25.6,19.2,5.0,2,0.0,4.399999999999999
2018-08-26,17.299999999999997,18.4,16.2,5.0,2,0.0,0.0
2018-08-27,18.3,21.6,15.0,5.0,2,0.0,0.3000000000000007
2018-08-28,20.0,26.8,13.2,2.0,2,0.0,2.0
2018-08-29,20.5,25.4,15.6,4.0,2,0.0,2.5
2018-08-30,22.2,27.4,17.0,3.0,2,0.0,4.199999999999999
2018-08-31,23.700000000000003,27.6,19.8,3.0,2,0.0,5.700000000000003
2018-09-01,22.7,25.2,20.2,7.0,2,0.0,4.699999999999999
2018-09-02,21.299999999999997,25.2,17.4,5.0,2,0.0,3.299999999999997
2018-09-03,22.1,22.6,21.6,3.0,2,0.0,4.100000000000001
2018-09-04,18.1,18.2,18.0,4.0,2,0.0,0.10000000000000142
2018-09-05,20.5,24.4,16.6,5.0,2,0.0,2.5
2018-09-06,20.8,24.0,17.6,4.0,2,0.0,2.8000000000000007
2018-09-07,19.7,25.2,14.2,3.0,2,0.0,1.6999999999999993
2018-09-08,20.200000000000003,25.6,14.8,4.0,2,0.0,2.200000000000003
2018-09-09,21.3,25.0,17.6,3.0,2,0.0,3.3000000000000007
2018-09-10,20.4,25.0,15.8,4.0,2,0.0,2.3999999999999986
2018-09-11,21.1,26.6,15.6,4.0,2,0.0,3.1000000000000014
2018-09-12,22.1,27.6,16.6,2.0,2,0.0,4.100000000000001
2018-09-13,21.9,26.8,17.0,4.0,2,0.0,3.8999999999999986
2018-09-14,23.4,28.4,18.4,3.0,2,0.0,5.399999999999999
2018-09-15,21.7,24.0,19.4,6.0,2,0.0,3.6999999999999993
2018-09-16,21.0,24.0,18.0,4.0,2,0.0,3.0
2018-09-17,20.6,25.2,16.0,4.0,2,0.0,2.6000000000000014
2018-09-18,20.5,25.8,15.2,4.0,2,0.0,2.5
2018-09-19,20.7,25.4,16.0,3.0,2,0.0,2.6999999999999993
2018-09-20,22.4,26.8,18.0,5.0,2,0.0,4.399999999999999
2018-09-21,22.3,27.6,17.0,4.0,2,0.0,4.300000000000001
2018-09-22,14.7,16.4,13.0,4.0,2,0.8000000000000007,0.0
2018-09-23,14.899999999999999,18.2,11.6,3.0,2,0.6000000000000014,0.0
2018-09-24,14.5,14.6,14.4,6.0,2,1.0,0.0
2018-09-25,11.399999999999999,13.6,9.2,5.0,2,4.100000000000001,0.0
2018-09-26,10.6,15.0,6.2,3.0,2,4.9,0.0
2018-09-27,11.3,18.2,4.4,5.0,2,4.199999999999999,0.0
2018-09-28,14.2,19.8,8.6,4.0,2,1.3000000000000007,0.0
2018-09-29,11.4,13.4,9.4,2.0,2,4.1,0.0
2018-09-30,12.2,15.8,8.6,5.0,2,3.3000000000000007,0.0
2018-10-01,14.6,14.6,14.6,6.0,1,0.9000000000000004,0.0
2018-10-02,10.7,12.0,9.4,8.0,2,4.800000000000001,0.0
2018-10-03,12.4,18.0,6.8,8.0,2,3.0999999999999996,0.0
2018-10-04,12.4,16.0,8.8,6.0,2,3.0999999999999996,0.0
2018-10-05,11.5,17.8,5.2,3.0,2,4.0,0.0
2018-10-06,14.0,19.6,8.4,2.0,2,1.5,0.0
2018-10-07,17.3,20.0,14.6,4.0,2,0.0,0.0
2018-10-08,18.9,22.0,15.8,3.0,2,0.0,0.8999999999999986
2018-10-09,18.2,22.8,13.6,3.0,2,0.0,0.1999999999999993
2018-10-10,18.4,23.6,13.2,2.0,2,0.0,0.3999999999999986
2018-10-11,18.2,23.2,13.2,4.0,2,0.0,0.1999999999999993
2018-10-12,16.4,21.6,11.2,3.0,2,0.0,0.0
2018-10-13,17.0,22.0,12.0,2.0,2,0.0,0.0
2018-10-14,16.3,21.0,11.6,3.0,2,0.0,0.0
2018-10-15,15.399999999999999,20.4,10.4,4.0,2,0.10000000000000142,0.0
2018-10-16,15.7,21.4,10.0,5.0,2,0.0,0.0
2018-10-17,18.0,21.8,14.2,6.0,2,0.0,0.0
2018-10-18,17.4,21.8,13.0,3.0,2,0.0,0.0
2018-10-19,13.8,14.6,13.0,2.0,2,1.6999999999999993,0.0
2018-10-20,14.8,17.8,11.8,3.0,2,0.6999999999999993,0.0
2018-10-21,11.3,11.6,11.0,4.0,2,4.199999999999999,0.0
2018-10-22,13.2,15.8,10.6,3.0,2,2.3000000000000007,0.0
2018-10-23,11.3,13.6,9.0,6.0,2,4.199999999999999,0.0
2018-10-24,10.8,11.2,10.4,12.0,2,4.699999999999999,0.0
2018-10-25,7.8,8.6,7.0,10.0,2,7.7,0.0
2018-10-26,14.0,15.0,13.0,5.0,2,1.5,0.0
2018-10-27,15.2,18.4,12.0,3.0,2,0.3000000000000007,0.0
2018-10-28,16.4,22.2,10.6,6.0,2,0.0,0.0
2018-10-29,19.6,24.0,15.2,5.0,2,0.0,1.6000000000000014
2018-10-30,19.700000000000003,19.8,19.6,8.0,2,0.0,1.7000000000000028
2018-10-31,14.1,20.0,8.2,6.0,2,1.4000000000000004,0.0
2018-11-01,13.8,16.8,10.8,4.0,2,1.6999999999999993,0.0
2018-11-02,17.1,19.0,15.2,3.0,2,0.0,0.0
2018-11-03,18.3,20.8,15.8,4.0,2,0.0,0.3000000000000007
2018-11-04,16.7,20.4,13.0,4.0,2,0.0,0.0
2018-11-05,13.700000000000001,17.6,9.8,4.0,2,1.799999999999999,0.0
2018-11-06,12.3,15.4,9.2,4.0,2,3.1999999999999993,0.0
2018-11-07,11.4,14.4,8.4,5.0,2,4.1,0.0
2018-11-08,11.7,15.2,8.2,3.0,2,3.8000000000000007,0.0
2018-11-09,10.7,15.2,6.2,3.0,2,4.800000000000001,0.0
2018-11-10,8.399999999999999,10.2,6.6,4.0,2,7.100000000000001,0.0
2018-11-11,7.1,10.2,4.0,3.0,2,8.4,0.0
2018-11-12,11.3,15.8,6.8,5.0,2,4.199999999999999,0.0
2018-11-13,12.8,14.4,11.2,3.0,2,2.6999999999999993,0.0
2018-11-14,12.5,14.4,10.6,7.0,2,3.0,0.0
2018-11-15,8.2,10.4,6.0,3.0,2,7.300000000000001,0.0
2018-11-16,8.399999999999999,11.2,5.6,7.0,2,7.100000000000001,0.0
2018-11-17,4.9,7.8,2.0,6.0,2,10.6,0.0
2018-11-18,5.6,6.8,4.4,3.0,2,9.9,0.0
2018-11-19,2.7,3.4,2.0,3.0,2,12.8,0.0
2018-11-20,2.8,3.0,2.6,6.0,2,12.7,0.0
2018-11-21,5.1,5.6,4.6,3.0,2,10.4,0.0
2018-11-22,5.4,5.8,5.0,3.0,2,10.1,0.0
2018-11-23,5.9,7.0,4.8,3.0,2,9.6,0.0
2018-11-24,5.1,5.6,4.6,4.0,2,10.4,0.0
2018-11-25,6.2,7.0,5.4,3.0,2,9.3,0.0
2018-11-26,8.0,8.6,7.4,7.0,2,7.5,0.0
2018-11-27,4.0,4.8,3.2,4.0,2,11.5,0.0
2018-11-28,3.1,4.4,1.8,4.0,2,12.4,0.0
2018-11-29,-2.2,-1.7,-2.7,5.0,2,17.7,0.0
2018-11-30,-1.7999999999999998,-1.7,-1.9,3.0,2,17.3,0.0
2018-12-01,-4.5,-2.5,-6.5,3.0,2,20.0,0.0
2018-12-02,-1.0,-0.3,-1.7,6.0,2,16.5,0.0
2018-12-03,2.5,4.6,0.4,4.0,2,13.0,0.0
2018-12-04,4.699999999999999,6.6,2.8,3.0,2,10.8,0.0
2018-12-05,5.8,6.0,5.6,9.0,2,9.7,0.0
2018-12-06,0.7500000000000001,3.2,-1.7,5.0,2,14.75,0.0
2018-12-07,2.4,4.0,0.8,3.0,2,13.1,0.0
2018-12-08,3.6,6.0,1.2,3.0,2,11.9,0.0
2018-12-09,2.6,3.6,1.6,4.0,2,12.9,0.0
2018-12-10,5.2,7.2,3.2,8.0,2,10.3,0.0
2018-12-11,2.5,2.6,2.4,5.0,2,13.0,0.0
2018-12-12,3.0,3.4,2.6,5.0,2,12.5,0.0
2018-12-13,1.45,3.4,-0.5,2.0,2,14.05,0.0
2018-12-14,-1.6,-0.1,-3.1,4.0,2,17.1,0.0
2018-12-15,-0.2,-0.1,-0.3,3.0,2,15.7,0.0
2018-12-16,-0.25,1.0,-1.5,3.0,2,15.75,0.0
2018-12-17,-5.6,-3.7,-7.5,3.0,2,21.1,0.0
2018-12-18,-3.5,-0.9,-6.1,2.0,2,19.0,0.0
2018-12-19,-5.3,-4.5,-6.1,2.0,2,20.8,0.0
2018-12-20,-6.8,-4.9,-8.7,3.0,2,22.3,0.0
2018-12-21,-1.4500000000000002,0.8,-3.7,3.0,2,16.95,0.0
2018-12-22,2.1999999999999997,3.8,0.6,2.0,2,13.3,0.0
2018-12-23,8.9,10.0,7.8,10.0,2,6.6,0.0
2018-12-24,6.0,7.0,5.0,9.0,2,9.5,0.0
2018-12-25,1.7999999999999998,2.4,1.2,11.0,2,13.7,0.0
2018-12-27,4.199999999999999,5.6,2.8,6.0,2,11.3,0.0
2018-12-28,5.699999999999999,7.6,3.8,6.0,2,9.8,0.0
2018-12-29,6.5,8.0,5.0,7.0,2,9.0,0.0
2018-12-30,4.300000000000001,5.4,3.2,5.0,2,11.2,0.0
2018-12-31,5.4,6.6,4.2,7.0,2,10.1,0.0
2019-01-01,1.3,1.8,0.8,3.0,2,14.2,0.0
2019-01-02,3.6999999999999997,4.6,2.8,9.0,2,11.8,0.0
2019-01-03,0.5,0.6,0.4,12.0,2,15.0,0.0
2019-01-04,-1.4,-0.3,-2.5,4.0,2,16.9,0.0
2019-01-05,-1.8,-0.5,-3.1,4.0,2,17.3,0.0
2019-01-06,0.8500000000000001,3.2,-1.5,6.0,2,14.65,0.0
2019-01-07,-2.5,-1.3,-3.7,4.0,2,18.0,0.0
2019-01-08,-5.9,-3.3,-8.5,5.0,2,21.4,0.0
2019-01-09,-2.0,-1.7,-2.3,2.0,2,17.5,0.0
2019-01-10,-2.2,-1.1,-3.3,3.0,2,17.7,0.0
2019-01-11,-1.2,-0.5,-1.9,6.0,2,16.7,0.0
2019-01-12,-0.04999999999999982,3.2,-3.3,8.0,2,15.55,0.0
2019-01-13,4.0,4.0,4.0,7.0,2,11.5,0.0
2019-01-14,3.9000000000000004,6.2,1.6,11.5,2,11.6,0.0
2019-01-15,1.15,2.8,-0.5,12.0,2,14.35,0.0
2019-01-16,5.6,6.8,4.4,9.0,2,9.9,0.0
2019-01-17,2.0,2.0,2.0,2.0,1,13.5,0.0
2019-01-21,-1.5499999999999998,0.8,-3.9,3.0,2,17.05,0.0
2019-01-22,-3.2,-2.1,-4.3,2.0,2,18.7,0.0
2019-01-23,-3.1,-1.5,-4.7,4.0,2,18.6,0.0
2019-01-24,0.75,3.0,-1.5,4.0,2,14.75,0.0
2019-01-25,-2.3,-2.1,-2.5,6.0,2,17.8,0.0
2019-01-26,-0.8499999999999999,1.6,-3.3,9.0,2,16.35,0.0
2019-01-27,0.6499999999999999,2.8,-1.5,6.0,2,14.85,0.0
2019-01-28,-0.5,-0.5,-0.5,4.0,1,16.0,0.0
2019-01-29,1.65,5.0,-1.7,5.0,2,13.85,0.0
2019-01-30,0.8,1.0,0.6,2.0,2,14.7,0.0
2019-01-31,1.85,4.4,-0.7,3.0,2,13.65,0.0
2019-02-01,1.5,2.6,0.4,5.0,2,14.0,0.0
2019-02-02,6.9,9.8,4.0,4.0,2,8.6,0.0
2019-02-03,8.2,8.8,7.6,4.0,2,7.300000000000001,0.0
2019-02-04,4.3,5.2,3.4,7.0,2,11.2,0.0
2019-02-05,2.9,4.6,1.2,4.0,2,12.6,0.0
2019-02-06,2.6,4.4,0.8,4.0,2,12.9,0.0
2019-02-07,1.0500000000000003,4.4,-2.3,3.0,2,14.45,0.0
2019-02-08,1.25,3.4,-0.9,3.0,2,14.25,0.0
2019-02-09,3.1,5.4,0.8,4.0,2,12.4,0.0
2019-02-10,2.5,5.0,0.0,3.0,2,13.0,0.0
2019-02-11,7.8,7.8,7.8,10.0,2,7.7,0.0
